"","Date","algo_ret"
"150",2010-08-12,0.00349696316674332
"151",2010-08-13,0.00189999992772937
"152",2010-08-16,0.000944444528884362
"153",2010-08-17,0.00127777774714761
"154",2010-08-18,-8.27842288547092e-12
"155",2010-08-19,0.000166666673289405
"156",2010-08-20,5.55555563833978e-05
"157",2010-08-23,0.00096666666368644
"158",2010-08-24,-0.00208637263319258
"159",2010-08-25,0.00279999987781048
"160",2010-08-26,0.000766666685541471
"161",2010-08-27,0.000233333336810271
"162",2010-08-30,-0.00224999975413084
"163",2010-08-31,0.000999999791383743
"164",2010-09-01,0.00418750008102506
"165",2010-09-02,0.000296958163448093
"166",2010-09-03,0
"167",2010-09-07,-0.00480000019073486
"168",2010-09-08,0.00590000036358833
"169",2010-09-09,0.00309999991953373
"170",2010-09-10,0.000200000002980232
"171",2010-09-13,0.00210000014305115
"172",2010-09-14,-0.000199999958276749
"173",2010-09-15,0.000499999940395355
"174",2010-09-16,0.000499999992549419
"175",2010-09-17,0.000100000001490116
"176",2010-09-20,0.00129999998956919
"177",2010-09-21,-1.11758708953857e-11
"178",2010-09-22,0.000299999989569187
"179",2010-09-23,0.000246955711823868
"180",2010-09-24,0.000100000001490116
"181",2010-09-27,0.00189999979734421
"182",2010-09-28,-0.00025304660748362
"183",2010-09-29,0.000900000005960465
"184",2010-09-30,0.000599999986588955
"185",2010-10-01,0.000100000001490116
"186",2010-10-04,-5e-04
"187",2010-10-05,0.00209695320401669
"188",2010-10-06,0.000299999989569187
"189",2010-10-07,0.000200000006705523
"190",2010-10-08,0.000100000001490116
"191",2010-10-11,0.00107692304712075
"192",2010-10-12,0.00057692309984794
"193",2010-10-13,0.000499999990256933
"194",2010-10-14,0.000307692300814849
"195",2010-10-15,0.000153846159004248
"196",2010-10-18,0.00050000002980232
"197",2010-10-19,-0.00149999991059303
"198",2010-10-20,0.00219999990612268
"199",2010-10-21,0.000446950804498727
"200",2010-10-22,0
"201",2010-10-25,0.00205000003799795
"202",2010-10-26,0.000149999983608723
"203",2010-10-27,0.000800000015646219
"204",2010-10-28,0.000300000004470348
"205",2010-10-29,0.000100000001490116
"206",2010-11-01,0.00109694836872851
"207",2010-11-02,0.000950000010430813
"208",2010-11-03,0.0006999999769032
"209",2010-11-04,0.000200000006705523
"210",2010-11-05,0
"211",2010-11-08,0.000714285799435203
"212",2010-11-09,-0.00307142845221928
"213",2010-11-10,0.00497551721298639
"214",2010-11-11,0.00128571434212582
"215",2010-11-12,0.000571428553334304
"216",2010-11-15,0.000928571351936885
"217",2010-11-16,-0.00314285682780402
"218",2010-11-17,0.00364285694701331
"219",2010-11-18,0.00149999995316778
"220",2010-11-19,0.00028571428997176
"221",2010-11-22,0.00120833335444332
"222",2010-11-23,-0.00529166653131445
"223",2010-11-24,0
"224",2010-11-26,0
"225",2010-11-29,0.00166666663189729
"226",2010-11-30,-0.0011999999632438
"227",2010-12-01,0.00286666661749283
"228",2010-12-02,0.000346943466165132
"229",2010-12-03,3.33333338300387e-05
"230",2010-12-06,0.000923077074381025
"231",2010-12-07,0.00108540247303295
"232",2010-12-08,0.00126923072796602
"233",2010-12-09,0.000346153842715117
"234",2010-12-10,0.000230769237073568
"235",2010-12-13,0.000750000129143398
"236",2010-12-14,0.000749999942878882
"237",2010-12-15,0.000166666731238365
"238",2010-12-16,0.00058860519391332
"239",2010-12-17,0.000333333341404796
"240",2010-12-20,0.00112500001986821
"241",2010-12-21,0.000666666636243463
"242",2010-12-22,0.000291666664804022
"243",2010-12-23,0.000125000004967054
"244",2010-12-27,0.000585397741454892
"245",2010-12-28,0.000346153868505588
"246",2010-12-29,0.000461538471281528
"247",2010-12-30,0.000192307683710869
"248",2010-12-31,0.000346153839849509
"249",2011-01-03,0.00215000019967555
"250",2011-01-04,4.69360625785678e-05
"251",2011-01-05,0.000650000020861626
"252",2011-01-06,-5.00000081956387e-05
"253",2011-01-07,0.000200000006705523
"254",2011-01-10,0.000576923111310369
"255",2011-01-11,0.000807692256684487
"256",2011-01-12,0.00046153848274396
"257",2011-01-13,8.53976480360761e-05
"258",2011-01-14,0.000153846159004248
"259",2011-01-18,0.00168181802738797
"260",2011-01-19,-0.00145454543558034
"261",2011-01-20,0.00154545451429757
"262",2011-01-21,0.000909090929410674
"263",2011-01-24,0.00143333341677983
"264",2011-01-25,0.00049999992052714
"265",2011-01-26,0.000333333350718021
"266",2011-01-27,0.000280266998927165
"267",2011-01-28,0.000100000003973643
"268",2011-01-31,0.00129545461047779
"269",2011-02-01,0.00127272724935954
"270",2011-02-02,2.27272679859942e-05
"271",2011-02-03,0.00018329485639256
"272",2011-02-04,4.5454546131871e-05
"273",2011-02-07,0.0017727273025296
"274",2011-02-08,0.000545454560355707
"275",2011-02-09,0.000181818170980974
"276",2011-02-10,0.000274201509984379
"277",2011-02-11,0.000181818181140856
"278",2011-02-14,0.00103333330154418
"279",2011-02-15,-0.00013333331545194
"280",2011-02-16,0.000680259656021974
"281",2011-02-17,0.0004666666512688
"282",2011-02-18,0.000133333337803682
"283",2011-02-22,-0.00894444442457623
"284",2011-02-23,0
"285",2011-02-24,0
"286",2011-02-25,0
"287",2011-02-28,0.00121874995529652
"288",2011-03-01,-0.00215625004842877
"289",2011-03-02,0.00181250010617077
"290",2011-03-03,0.00128124997252598
"291",2011-03-04,0.000359423886025492
"292",2011-03-07,-0.00175000004470348
"293",2011-03-08,0.00290624998975545
"294",2011-03-09,0.000546921451759781
"295",2011-03-10,-0.00256249995203689
"296",2011-03-11,0.00318749993573874
"297",2011-03-14,0.000136363750154315
"298",2011-03-15,-0.00304545451294292
"299",2011-03-16,-0.00959090893918818
"300",2011-03-17,0
"301",2011-03-18,0
"302",2011-03-21,0.0021818180653182
"303",2011-03-22,0.00027419171043606
"304",2011-03-23,0.00013636364178224
"305",2011-03-24,0.000181818187914111
"306",2011-03-25,0
"307",2011-03-28,-0.000136363614689226
"308",2011-03-29,0.00204545451158827
"309",2011-03-30,0.000409090901640329
"310",2011-03-31,0.000318181816149842
"311",2011-04-01,0.000183280182469288
"312",2011-04-04,0.000642857125827251
"313",2011-04-05,0.000571428617196424
"314",2011-04-06,0.000868342630851353
