"","Date","ret1","C","ret2","algo_ret"
"723",2013-01-16,0.000272727273404598,192.03,5.20779085511069e-05,0.000319597391100594
"724",2013-01-17,0.000363636341961947,192.03,0,0.000363636341961947
"725",2013-01-18,0.000227272730659355,192.03,0,0.000227272730659355
"726",2013-01-22,0.00135714294654983,192.04,5.20751965837896e-05,0.00140401062347524
"727",2013-01-23,0.000428571387061051,192.04,0,0.000428571387061051
"728",2013-01-24,0.00021428571747882,192.03,0,0.00021428571747882
"729",2013-01-25,0.000214285722800664,192.04,5.20751965837896e-05,0.000261153399726074
"730",2013-01-28,0.000227272686633203,192.04,0,0.000227272686633203
"731",2013-01-29,0.000954545539888469,192.04,0,0.000954545539888469
"732",2013-01-30,-0.00027272722937844,192.04,0,-0.00027272722937844
"733",2013-01-31,0.000727272646670992,192.04,0,0.000727272646670992
"734",2013-02-01,0.00104545455425978,192.04,0,0.00104545455425978
"735",2013-02-04,-0.00710000008344649,192.04,0,-0.00710000008344649
"736",2013-02-05,0.00720000015199184,192.04,0,0.00720000015199184
"737",2013-02-06,0.00124999991431832,192.04,0,0.00124999991431832
"738",2013-02-07,0.000400000013411045,192.04,0,0.000400000013411045
"739",2013-02-08,0.000449999991804361,192.04,0,0.000449999991804361
"740",2013-02-11,0.000884615389200357,192.04,0,0.000884615389200357
"741",2013-02-12,0.000615384607360913,192.04,0,0.000615384607360913
"742",2013-02-13,0.000500000018913012,192.04,0,0.000500000018913012
"743",2013-02-14,0.000269230747452149,192.03,0,0.000269230747452149
"744",2013-02-15,0.000230769237073568,192.03,0,0.000230769237073568
"745",2013-02-19,0.00191666667039196,192.03,0,0.00191666667039196
"746",2013-02-20,-0.00250000001862645,192.03,0,-0.00250000001862645
"747",2013-02-21,-0.000625000003104409,192.04,5.20751965837896e-05,-0.000578132326178998
"748",2013-02-22,0.00379166670454045,192.04,0,0.00379166670454045
"749",2013-02-25,-0.00896666669845582,192.04,0,-0.00896666669845582
"750",2013-03-04,0.00190624999813735,192.05,5.2072484899135e-05,0.00195311523454657
"751",2013-03-05,0.000437499999534339,192.05,0,0.000437499999534339
"752",2013-03-06,0.000281250006519258,192.05,0,0.000281250006519258
"753",2013-03-07,0.000156250002328306,192.05,0,0.000156250002328306
"754",2013-03-08,6.25000009313226e-05,192.05,0,6.25000009313226e-05
"755",2013-03-11,0.00159090903672305,192.05,0,0.00159090903672305
"756",2013-03-12,-0.000454545508731495,192.05,0,-0.000454545508731495
"757",2013-03-13,0.00100000008263371,192.06,5.2069773496477e-05,0.00104686287878054
"758",2013-03-14,0.000318181795830076,192.06,0,0.000318181795830076
"759",2013-03-15,0.000181818181140856,192.06,0,0.000181818181140856
"760",2013-03-18,-0.00281818181276322,192.06,0,-0.00281818181276322
"761",2013-03-19,-0.000590909123420715,192.06,0,-0.000590909123420715
"762",2013-03-20,0.00359090916135094,192.06,0,0.00359090916135094
"763",2013-03-21,-0.00136363643814217,192.06,0,-0.00136363643814217
"764",2013-03-22,0.00363636362959038,192.06,0,0.00363636362959038
"765",2013-03-25,0.00133333332836627,192.06,0,0.00133333332836627
"766",2013-03-26,0.00116666668901841,192.06,0,0.00116666668901841
"767",2013-03-27,0.000200000002980232,192.06,0,0.000200000002980232
"768",2013-03-28,0.000233333336810271,192.07,5.20670623762598e-05,0.000280193692948905
"769",2013-04-01,-0.00046874993946403,192.07,0,-0.00046874993946403
"770",2013-04-02,0.00181249992223457,192.07,0,0.00181249992223457
"771",2013-04-03,-0.00209375001490116,192.07,0,-0.00209375001490116
"772",2013-04-04,0.002406250028871,192.07,0,0.002406250028871
"773",2013-04-05,0.000749999999534339,192.07,0,0.000749999999534339
"774",2013-04-08,0.00210000001266599,192.07,0,0.00210000001266599
"775",2013-04-09,0.000499999970197678,192.07,0,0.000499999970197678
"776",2013-04-10,0.000400000009685755,192.07,0,0.000400000009685755
"777",2013-04-11,0,192.07,0,0
"778",2013-04-12,0.000100000001490116,192.07,0,0.000100000001490116
"779",2013-04-15,-0.0162499998261531,192.08,5.20643515387054e-05,-0.0162031419097683
"780",2013-04-22,0.00176923074974464,192.08,0,0.00176923074974464
"781",2013-04-23,0.000769230783558809,192.08,0,0.000769230783558809
"782",2013-04-24,-7.69230780693201e-05,192.08,0,-7.69230780693201e-05
"783",2013-04-25,0.000230769231342352,192.08,0,0.000230769231342352
"784",2013-04-26,7.69230780693201e-05,192.08,0,7.69230780693201e-05
"785",2013-04-29,0.00136363648555496,192.08,0,0.00136363648555496
"786",2013-04-30,0.00059090906246142,192.08,0,0.00059090906246142
"787",2013-05-01,-0.000681818181818182,192.08,0,-0.000681818181818182
"788",2013-05-02,0.00118181814862923,192.08,0,0.00118181814862923
"789",2013-05-03,0.000318181822923097,192.08,0,0.000318181822923097
"790",2013-05-06,0.00127272727137263,192.09,5.20616409829255e-05,0.00131958274825726
"791",2013-05-07,0.000818181837146932,192.09,0,0.000818181837146932
"792",2013-05-08,0.000363636358895085,192.09,0,0.000363636358895085
"793",2013-05-09,-4.54545495184985e-05,192.09,0,-4.54545495184985e-05
"794",2013-05-10,0.000272727280177853,192.09,0,0.000272727280177853
"795",2013-05-13,0.000666666664183134,192.09,0,0.000666666664183134
"796",2013-05-14,0.00154166666169961,192.09,0,0.00154166666169961
"797",2013-05-15,0.000208333327124516,192.09,0,0.000208333327124516
"798",2013-05-16,1.5522042910258e-11,192.09,0,1.5522042910258e-11
"799",2013-05-17,0.00054166664990286,192.09,0,0.00054166664990286
"800",2013-05-20,0.000500000021778627,192.09,0,0.000500000021778627
"801",2013-05-21,0.000769230872392654,192.09,0,0.000769230872392654
"802",2013-05-22,-0.00153846149261181,192.09,0,-0.00153846149261181
"803",2013-05-23,0.00165384605240363,192.09,0,0.00165384605240363
"804",2013-05-24,0.00123076923478108,192.09,0,0.00123076923478108
"805",2013-05-28,0.00126923077954696,192.09,0,0.00126923077954696
"806",2013-05-29,0.000307692303680457,192.09,0,0.000307692303680457
"807",2013-05-30,0.000653846154992397,192.09,0,0.000653846154992397
"808",2013-05-31,0.000230769237073568,192.09,0,0.000230769237073568
"809",2013-06-03,0.00134615385761627,192.09,0,0.00134615385761627
"810",2013-06-04,0.000153846207719583,192.09,0,0.000153846207719583
"811",2013-06-05,-0.0024615385899177,192.09,0,-0.0024615385899177
"812",2013-06-06,0.00284615391435531,192.09,0,0.00284615391435531
"813",2013-06-07,0.000923076922503802,192.09,0,0.000923076922503802
"814",2013-06-10,0.000624999913076562,192.09,0,0.000624999913076562
"815",2013-06-11,-0.00287499997764826,192.09,0,-0.00287499997764826
"816",2013-06-12,-0.00266666665673256,192.09,0,-0.00266666665673256
"817",2013-06-13,0.0071666666585952,192.09,0,0.0071666666585952
"818",2013-06-14,0.000374999993170301,192.09,0,0.000374999993170301
"819",2013-06-17,0.00127777766850259,192.09,0,0.00127777766850259
"820",2013-06-18,0.000888888926969634,192.09,0,0.000888888926969634
"821",2013-06-19,-2.06960572136773e-11,192.09,0,-2.06960572136773e-11
"822",2013-06-20,-0.00183333334409528,192.09,0,-0.00183333334409528
"823",2013-06-21,0.00222222223877907,192.09,0,0.00222222223877907
"824",2013-06-24,-0.000384615590939156,192.09,0,-0.000384615590939156
"825",2013-06-25,0.00269230781266323,192.09,0,0.00269230781266323
"826",2013-06-26,0.000538461520694769,192.09,0,0.000538461520694769
"827",2013-06-27,0.0001923076951733,192.1,5.20589307095864e-05,0.000239160732811928
"828",2013-06-28,0,192.09,0,0
"829",2013-07-01,0.00200000012086497,192.1,5.20589307095864e-05,0.00204685315850359
"830",2013-07-02,0.000555555543137921,192.1,0,0.000555555543137921
"831",2013-07-03,0.000222222208976746,192.1,0,0.000222222208976746
"832",2013-07-05,0.000277777781916989,192.1,0,0.000277777781916989
"833",2013-07-08,0.00157142843518938,192.1,0,0.00157142843518938
"834",2013-07-09,0.000571428574621677,192.1,0,0.000571428574621677
"835",2013-07-10,0,192.1,0,0
"836",2013-07-11,0.0003571428624647,192.1,0,0.0003571428624647
"837",2013-07-12,0,192.1,0,0
"838",2013-07-15,0.000818181857466693,192.1,0,0.000818181857466693
"839",2013-07-16,-0.000545454567128962,192.1,0,-0.000545454567128962
"840",2013-07-17,0.00140909093686125,192.1,0,0.00140909093686125
"841",2013-07-18,0.000227272730659355,192.1,0,0.000227272730659355
"842",2013-07-19,0.00013636364178224,192.1,0,0.00013636364178224
"843",2013-07-22,0.0013636363433166,192.1,0,0.0013636363433166
"844",2013-07-23,0.00013636361468922,192.1,0,0.00013636361468922
"845",2013-07-24,-0.000136363597756082,192.1,0,-0.000136363597756082
"846",2013-07-25,0.000863636335866018,192.1,0,0.000863636335866018
"847",2013-07-26,0.000272727276791226,192.1,0,0.000272727276791226
"848",2013-07-29,-0.000750000029802323,192.1,0,-0.000750000029802323
"849",2013-07-30,0.000875000134110451,192.1,0,0.000875000134110451
"850",2013-07-31,0.00106249998323619,192.1,0,0.00106249998323619
"851",2013-08-01,0.00162499997764826,192.1,0,0.00162499997764826
"852",2013-08-02,0.000125000001862645,192.1,0,0.000125000001862645
"853",2013-08-05,0.00105555557542377,192.1,0,0.00105555557542377
"854",2013-08-06,-0.00199999999668863,192.1,0,-0.00199999999668863
"855",2013-08-07,0.000388888832595613,192.1,0,0.000388888832595613
"856",2013-08-08,0.00222222226775355,192.1,0,0.00222222226775355
"857",2013-08-09,0.00072222219987048,192.1,0,0.00072222219987048
"858",2013-08-12,0.000815789460351589,192.1,0,0.000815789460351589
"859",2013-08-13,0.00102631573810389,192.1,0,0.00102631573810389
"860",2013-08-14,7.8947367636781e-05,192.1,0,7.8947367636781e-05
"861",2013-08-15,-0.00276315789473684,192.1,0,-0.00276315789473684
"862",2013-08-19,0.00037500005215406,192.1,0,0.00037500005215406
"863",2013-08-20,0.00168749995296821,192.1,0,0.00168749995296821
"864",2013-08-21,-0.000187499993480742,192.11,5.20562207184661e-05,-0.000140649394834123
"865",2013-08-22,0.000843749972991645,192.11,0,0.000843749972991645
"866",2013-08-23,0.000125000004190952,192.11,0,0.000125000004190952
"867",2013-08-26,-0.000812499746680257,192.11,0,-0.000812499746680257
"868",2013-08-27,-0.0160000004246831,192.11,0,-0.0160000004246831
"869",2013-09-03,0.00278571423675332,192.11,0,0.00278571423675332
"870",2013-09-04,0.000714285719607558,192.11,0,0.000714285719607558
"871",2013-09-05,0.000142857150307723,192.11,0,0.000142857150307723
"872",2013-09-06,0.00014285714498588,192.11,0,0.00014285714498588
"873",2013-09-09,0.00218181814998388,192.11,0,0.00218181814998388
"874",2013-09-10,0.000454545437612317,192.11,0,0.000454545437612317
"875",2013-09-11,4.54545495184985e-05,192.11,0,4.54545495184985e-05
"876",2013-09-12,9.09090922637419e-05,192.11,0,9.09090922637419e-05
"877",2013-09-13,0,192.11,0,0
"878",2013-09-16,0.00123076915740967,192.11,0,0.00123076915740967
"879",2013-09-17,0.00034615387996802,192.11,0,0.00034615387996802
"880",2013-09-18,0.000807692282474958,192.11,0,0.000807692282474958
"881",2013-09-19,7.6923080934928e-05,192.11,0,7.6923080934928e-05
"882",2013-09-20,7.69230780693201e-05,192.11,0,7.69230780693201e-05
"883",2013-09-23,0.000125000116725762,192.11,0,0.000125000116725762
"884",2013-09-24,-8.69234402974447e-11,192.11,0,-8.69234402974447e-11
"885",2013-09-25,0.000916666686534882,192.11,0,0.000916666686534882
"886",2013-09-26,0.00133333331905305,192.11,0,0.00133333331905305
"887",2013-09-27,0.000208333342646559,192.11,0,0.000208333342646559
"888",2013-09-30,-0.000937500149011622,192.11,0,-0.000937500149011622
"889",2013-10-01,0.00343750002793968,192.11,0,0.00343750002793968
"890",2013-10-02,0.000312500018626451,192.11,0,0.000312500018626451
"891",2013-10-03,0.000124999978579581,192.11,0,0.000124999978579581
"892",2013-10-04,0.000312500004656613,192.1,0,0.000312500004656613
"893",2013-10-07,-0.000966666678587592,192.1,0,-0.000966666678587592
"894",2013-10-08,-0.00329999989271164,192.1,0,-0.00329999989271164
"895",2013-10-09,0.00303333339095116,192.09,0,0.00303333339095116
"896",2013-10-10,0.00366666655490796,192.08,0,0.00366666655490796
"897",2013-10-11,0.000266666673123837,192.07,0,0.000266666673123837
"898",2013-10-14,0.00104545442895456,192.07,0,0.00104545442895456
"899",2013-10-15,-0.00213636377995664,192.08,5.20643515387054e-05,-0.00208950586357181
"900",2013-10-16,0.00336363654583693,192.09,5.20616409829255e-05,0.00341049202272156
"901",2013-10-17,0.000272727253084833,192.11,0.000104117861419173,0.000366433328362089
"902",2013-10-18,0.000113636363636364,192.11,0,0.000113636363636364
"903",2013-10-21,0.000874999985098837,192.11,0,0.000874999985098837
"904",2013-10-22,0.00129166665176551,192.11,0,0.00129166665176551
"905",2013-10-23,-0.000208333308498065,192.11,0,-0.000208333308498065
"906",2013-10-24,0.000666666645556688,192.11,0,0.000666666645556688
"907",2013-10-25,0.000208333339542151,192.11,0,0.000208333339542151
"908",2013-10-28,0.000799999882777531,192.11,0,0.000799999882777531
"909",2013-10-29,0.000733333374063174,192.11,0,0.000733333374063174
"910",2013-10-30,0.000133333325386047,192.11,0,0.000133333325386047
"911",2013-10-31,0.000366666667163372,192.11,0,0.000366666667163372
"912",2013-11-01,0.000266666663189729,192.11,0,0.000266666663189729
"913",2013-11-04,0.00123076922045304,192.11,0,0.00123076922045304
"914",2013-11-05,-7.69231210534389e-05,192.11,0,-7.69231210534389e-05
"915",2013-11-06,0.000730769250255365,192.11,0,0.000730769250255365
"916",2013-11-07,-0.000846153841568873,192.11,0,-0.000846153841568873
"917",2013-11-08,0.00119230768141838,192.11,0,0.00119230768141838
"918",2013-11-11,0.00116666662196318,192.11,0,0.00116666662196318
"919",2013-11-12,-0.000208333333333333,192.11,0,-0.000208333333333333
"920",2013-11-13,0.00100000002110998,192.11,0,0.00100000002110998
"921",2013-11-14,0.000291666664804022,192.11,0,0.000291666664804022
"922",2013-11-15,0.000166666672254602,192.11,0,0.000166666672254602
"923",2013-11-18,-0.00100000011920929,192.11,0,-0.00100000011920929
"924",2013-11-19,0.000100000023841858,192.11,0,0.000100000023841858
"925",2013-11-20,-5.96046447753906e-11,192.12,5.20535110093423e-05,4.68481003037633e-05
"926",2013-11-21,0.00429999996721745,192.12,0,0.00429999996721745
"927",2013-11-22,0.000299999997019768,192.12,0,0.000299999997019768
"928",2013-11-25,0.000799999982118598,192.12,0,0.000799999982118598
"929",2013-11-26,0.000800000011920929,192.12,0,0.000800000011920929
"930",2013-11-27,0.000500000022351742,192.12,0,0.000500000022351742
"931",2013-11-29,0.000449999995529652,192.12,0,0.000449999995529652
"932",2013-12-02,0.000210526177757665,192.12,0,0.000210526177757665
"933",2013-12-03,-0.000131578963053854,192.12,0,-0.000131578963053854
"934",2013-12-04,0.000131578915997555,192.12,0,0.000131578915997555
"935",2013-12-05,-0.000526315613012565,192.12,0,-0.000526315613012565
"936",2013-12-06,0.00273684200095503,192.12,0,0.00273684200095503
"937",2013-12-09,0.0013333332621389,192.12,0,0.0013333332621389
"938",2013-12-10,-2.77777761220932e-05,192.12,0,-2.77777761220932e-05
"939",2013-12-11,-0.00283333328862985,192.12,0,-0.00283333328862985
"940",2013-12-12,0.000666666633139054,192.13,5.20508015822152e-05,0.000713512354563048
"941",2013-12-13,0.00311111110986935,192.13,0,0.00311111110986935
"942",2013-12-16,0.00134999994933605,192.13,0,0.00134999994933605
"943",2013-12-17,0.000250000007450581,192.13,0,0.000250000007450581
"944",2013-12-18,0.000774999989196658,192.13,0,0.000774999989196658
"945",2013-12-19,5.00000044703484e-05,192.13,0,5.00000044703484e-05
"946",2013-12-20,0.000125000001862645,192.13,0,0.000125000001862645
"947",2013-12-23,0.00242857136896678,192.13,0,0.00242857136896678
"948",2013-12-24,0.000285714311259133,192.13,0,0.000285714311259133
"949",2013-12-26,0.000285714284649917,192.13,0,0.000285714284649917
"950",2013-12-27,7.14285724929401e-05,192.13,0,7.14285724929401e-05
"951",2013-12-30,0.000999999999999992,192.13,0,0.000999999999999992
"952",2013-12-31,0.00159999996423721,192.13,0,0.00159999996423721
"953",2014-01-02,-0.00050000011920929,192.13,0,-0.00050000011920929
"954",2014-01-03,0.00200000005960465,192.13,0,0.00200000005960465
"955",2014-01-06,0.000653846011712008,192.13,0,0.000653846011712008
"956",2014-01-07,0.00111538467212365,192.13,0,0.00111538467212365
"957",2014-01-08,0.00023076923420796,192.13,0,0.00023076923420796
"958",2014-01-09,0.000192307680845261,192.13,0,0.000192307680845261
"959",2014-01-10,0.00011538461710398,192.13,0,0.00011538461710398
"960",2014-01-13,-0.00870000003278256,192.14,5.20480924373068e-05,-0.00865315674958898
"961",2014-01-21,0.00155882357674487,192.14,0,0.00155882357674487
"962",2014-01-22,0.000588235248099355,192.14,0,0.000588235248099355
"963",2014-01-23,-0.000470588229158345,192.14,0,-0.000470588229158345
"964",2014-01-24,0.000735294106690323,192.13,0,0.000735294106690323
"965",2014-01-27,0.00137037046529628,192.13,0,0.00137037046529628
"966",2014-01-28,0.000870370321251728,192.13,0,0.000870370321251728
"967",2014-01-29,-0.000444444434510337,192.13,0,-0.000444444434510337
"968",2014-01-30,0.000870370355745157,192.14,5.20480924373068e-05,0.000917213638938733
"969",2014-01-31,0.000111111114146533,192.13,0,0.000111111114146533
"970",2014-02-03,-0.00544117675108068,192.13,0,-0.00544117675108068
"971",2014-02-04,0.00561764742521679,192.13,0,0.00561764742521679
"972",2014-02-05,-2.94118812855552e-05,192.13,0,-2.94118812855552e-05
"973",2014-02-06,0.00223529420135652,192.13,0,0.00223529420135652
"974",2014-02-07,0.000323529407820281,192.12,0,0.000323529407820281
"975",2014-02-10,0.00167857132852077,192.13,5.20508015822152e-05,0.00172541704994476
"976",2014-02-11,0.000857142830001456,192.13,0,0.000857142830001456
"977",2014-02-12,0.000214285712156977,192.14,5.20480924373068e-05,0.000261128995350553
"978",2014-02-13,3.571428624647e-05,192.14,0,3.571428624647e-05
"979",2014-02-14,7.14285724929401e-05,192.14,0,7.14285724929401e-05
"980",2014-02-18,0.00142307701592262,192.14,0,0.00142307701592262
"981",2014-02-19,-0.00138461538518851,192.14,0,-0.00138461538518851
"982",2014-02-20,0.00226923074286718,192.14,0,0.00226923074286718
"983",2014-02-21,0.000153846159004248,192.14,0,0.000153846159004248
"984",2014-02-24,0.00200000005689535,192.14,0,0.00200000005689535
"985",2014-02-25,0.000181818204847249,192.14,0,0.000181818204847249
"986",2014-02-26,0.00036363633857532,192.14,0,0.00036363633857532
"987",2014-02-27,0.000363636369054968,192.14,0,0.000363636369054968
"988",2014-02-28,9.09090956503695e-05,192.14,0,9.09090956503695e-05
"989",2014-03-03,-0.00246875001117587,192.14,0,-0.00246875001117587
"990",2014-03-04,0.00446875005494803,192.14,0,0.00446875005494803
"991",2014-03-05,0.000375000012572855,192.14,0,0.000375000012572855
"992",2014-03-06,0.000156249990686774,192.14,0,0.000156249990686774
"993",2014-03-07,9.37500013969839e-05,192.14,0,9.37500013969839e-05
"994",2014-03-10,0.00150000007024833,192.14,0,0.00150000007024833
"995",2014-03-11,-0.000678571441343853,192.14,0,-0.000678571441343853
"996",2014-03-12,0.00107142859271594,192.14,0,0.00107142859271594
"997",2014-03-13,-0.00278571433254651,192.14,0,-0.00278571433254651
"998",2014-03-14,0.00375000003193106,192.14,0,0.00375000003193106
"999",2014-03-17,0.00240909090265632,192.14,0,0.00240909090265632
"1000",2014-03-18,0.00025000000372529,192.14,0,0.00025000000372529
"1001",2014-03-19,2.27272730659355e-05,192.14,0,2.27272730659355e-05
"1002",2014-03-20,2.27272696793079e-05,192.14,0,2.27272696793079e-05
"1003",2014-03-21,6.81818208911202e-05,192.14,0,6.81818208911202e-05
"1004",2014-03-24,0.000138888814383082,192.15,5.20453835746171e-05,0.000185729659600237
"1005",2014-03-25,0.00183333335858252,192.15,0,0.00183333335858252
"1006",2014-03-26,-0.000472222231328487,192.15,0,-0.000472222231328487
"1007",2014-03-27,0.000722222228844961,192.15,0,0.000722222228844961
"1008",2014-03-28,0.000805555534445577,192.15,0,0.000805555534445577
"1009",2014-03-31,0.00214285716414451,192.15,0,0.00214285716414451
"1010",2014-04-01,0.000428571432296719,192.15,0,0.000428571432296719
"1011",2014-04-02,0.000142857139664037,192.15,0,0.000142857139664037
"1012",2014-04-03,2.66092164175851e-12,192.15,0,2.66092164175851e-12
"1013",2014-04-04,7.14285724929401e-05,192.15,0,7.14285724929401e-05
"1014",2014-04-07,-0.00316666649447547,192.15,0,-0.00316666649447547
"1015",2014-04-08,0.00377777770161629,192.15,0,0.00377777770161629
"1016",2014-04-09,0.00199999990148677,192.15,0,0.00199999990148677
"1017",2014-04-10,-0.00244444441050291,192.15,0,-0.00244444441050291
"1018",2014-04-11,0.0026111110796531,192.15,0,0.0026111110796531
"1019",2014-04-14,0.00203333328912655,192.15,0,0.00203333328912655
"1020",2014-04-15,0.000266666675607363,192.15,0,0.000266666675607363
"1021",2014-04-16,6.66666701436043e-05,192.15,0,6.66666701436043e-05
"1022",2014-04-17,0,192.15,0,0
"1023",2014-04-21,0.00170000007003547,192.15,0,0.00170000007003547
"1024",2014-04-22,0.000749999959021807,192.15,0,0.000749999959021807
"1025",2014-04-23,0.000150000005960464,192.15,0,0.000150000005960464
"1026",2014-04-24,0.000100000001490116,192.15,0,0.000100000001490116
"1027",2014-04-25,0.000100000005215406,192.15,0,0.000100000005215406
"1028",2014-04-28,0.00161111111442248,192.15,0,0.00161111111442248
"1029",2014-04-29,0.000722222204009692,192.15,0,0.000722222204009692
"1030",2014-04-30,0.000277777790195412,192.15,0,0.000277777790195412
"1031",2014-05-01,0.000111111112766796,192.15,0,0.000111111112766796
"1032",2014-05-02,5.55555563833978e-05,192.15,0,5.55555563833978e-05
"1033",2014-05-05,0.00122727274894715,192.15,0,0.00122727274894715
"1034",2014-05-06,-0.00227272727272727,192.15,0,-0.00227272727272727
"1035",2014-05-07,0.00245454543354836,192.15,0,0.00245454543354836
"1036",2014-05-08,0.000909090885384516,192.16,5.20426749934799e-05,0.000955929292878648
"1037",2014-05-09,0.000409090905026956,192.15,0,0.000409090905026956
"1038",2014-05-12,0.00246153854979919,192.15,0,0.00246153854979919
"1039",2014-05-13,0.000192307672248437,192.15,0,0.000192307672248437
"1040",2014-05-14,-0.000115384602775941,192.16,5.20426749934799e-05,-6.85461952818086e-05
"1041",2014-05-15,-0.000115384602775941,192.16,0,-0.000115384602775941
"1042",2014-05-16,0.000499999984525717,192.16,0,0.000499999984525717
"1043",2014-05-19,0.00173076920211316,192.16,0,0.00173076920211316
"1044",2014-05-20,-0.000961538536044267,192.16,0,-0.000961538536044267
"1045",2014-05-21,0.00153846158144566,192.16,0,0.00153846158144566
"1046",2014-05-22,0.000153846159004248,192.15,0,0.000153846159004248
"1047",2014-05-23,0.000115384619969588,192.16,5.20426749934799e-05,0.00016222302746372
"1048",2014-05-27,0.00191666669522722,192.16,0,0.00191666669522722
"1049",2014-05-28,0.000499999982615312,192.15,0,0.000499999982615312
"1050",2014-05-29,0.000291666658595204,192.15,0,0.000291666658595204
"1051",2014-05-30,0.000125000001862645,192.15,0,0.000125000001862645
"1052",2014-06-02,0.000624999888241286,192.16,5.20426749934799e-05,0.000671838295735418
"1053",2014-06-03,-0.000166666693985462,192.15,0,-0.000166666693985462
"1054",2014-06-04,0.000833333351959785,192.16,5.20426749934799e-05,0.000880171759453917
"1055",2014-06-05,0.00125000001552204,192.16,0,0.00125000001552204
"1056",2014-06-06,0.000250000000620882,192.16,0,0.000250000000620882
"1057",2014-06-09,0.0018999999165535,192.16,0,0.0018999999165535
"1058",2014-06-10,0.000400000065565109,192.16,0,0.000400000065565109
"1059",2014-06-11,-0.000500000089406967,192.16,0,-0.000500000089406967
"1060",2014-06-12,-0.00159999996423721,192.16,0,-0.00159999996423721
"1061",2014-06-13,0.00310000002384186,192.16,0,0.00310000002384186
"1062",2014-06-16,0.000750000001862649,192.16,0,0.000750000001862649
"1063",2014-06-17,0.000781250027939677,192.16,0,0.000781250027939677
"1064",2014-06-18,0.000656249956227839,192.16,0,0.000656249956227839
"1065",2014-06-19,3.12499864958227e-05,192.16,0,3.12499864958227e-05
"1066",2014-06-20,0.000187500005122274,192.16,0,0.000187500005122274
"1067",2014-06-23,0.000799999833106994,192.16,0,0.000799999833106994
"1068",2014-06-24,-0.00600000035762787,192.16,0,-0.00600000035762787
"1069",2014-06-25,0.00710000041127205,192.16,0,0.00710000041127205
"1070",2014-06-26,0.000699999995529652,192.16,0,0.000699999995529652
"1071",2014-06-27,0.00100000002235174,192.16,0,0.00100000002235174
"1072",2014-06-30,0.000588235276586864,192.16,0,0.000588235276586864
"1073",2014-07-01,0.00120588231174385,192.16,0,0.00120588231174385
"1074",2014-07-02,0.000352941179538474,192.17,5.20399666943394e-05,0.00039977714956338
"1075",2014-07-03,0.00011764705838526,192.16,0,0.00011764705838526
"1076",2014-07-07,-0.000571428601230887,192.16,0,-0.000571428601230887
"1077",2014-07-08,-0.00489285720246179,192.16,0,-0.00489285720246179
"1078",2014-07-14,0.00213888891041278,192.16,0,0.00213888891041278
"1079",2014-07-15,-0.00011111109620995,192.17,5.20399666943394e-05,-6.42751261850444e-05
"1080",2014-07-16,0.000749999961505334,192.17,0,0.000749999961505334
"1081",2014-07-17,-0.000805555551002423,192.17,0,-0.000805555551002423
"1082",2014-07-18,0.00111111111525032,192.17,0,0.00111111111525032
"1083",2014-07-21,0.000315789596030581,192.17,0,0.000315789596030581
"1084",2014-07-22,0.00184210522002295,192.16,0,0.00184210522002295
"1085",2014-07-23,0.000526315783591647,192.16,0,0.000526315783591647
"1086",2014-07-24,0.000157894725470166,192.17,5.20399666943394e-05,0.000204730695495072
"1087",2014-07-25,0.000184210527100061,192.16,0,0.000184210527100061
"1088",2014-07-28,0.00130769236729695,192.16,0,0.00130769236729695
"1089",2014-07-29,-0.000730769233061717,192.17,5.20399666943394e-05,-0.000683933263036812
"1090",2014-07-30,0.000807692282474958,192.17,0,0.000807692282474958
"1091",2014-07-31,-0.0105769232144723,192.17,0,-0.0105769232144723
"1092",2014-08-04,0.00207142854730288,192.17,0,0.00207142854730288
"1093",2014-08-05,-0.000214285708609081,192.17,0,-0.000214285708609081
"1094",2014-08-06,0.000333333332978544,192.17,0,0.000333333332978544
"1095",2014-08-07,0.000214285705061186,192.17,0,0.000214285705061186
"1096",2014-08-08,9.52380948833057e-05,192.17,0,9.52380948833057e-05
"1097",2014-08-11,0.00133333337803682,192.17,0,0.00133333337803682
"1098",2014-08-12,0.000375000033527613,192.17,0,0.000375000033527613
"1099",2014-08-13,0.00029166664617757,192.17,0,0.00029166664617757
"1100",2014-08-14,4.16666672875484e-05,192.17,0,4.16666672875484e-05
"1101",2014-08-15,8.33333345750968e-05,192.17,0,8.33333345750968e-05
"1102",2014-08-18,0.00230555552575323,192.17,0,0.00230555552575323
"1103",2014-08-19,0.000277777765360143,192.17,0,0.000277777765360143
"1104",2014-08-20,2.77777781916989e-05,192.17,0,2.77777781916989e-05
"1105",2014-08-21,8.33333345750968e-05,192.17,0,8.33333345750968e-05
"1106",2014-08-22,5.55555563833978e-05,192.17,0,5.55555563833978e-05
"1107",2014-08-25,0.00195000001788138,192.17,0,0.00195000001788138
"1108",2014-08-26,0.000149999983608723,192.17,0,0.000149999983608723
"1109",2014-08-27,0.000200000006705523,192.17,0,0.000200000006705523
"1110",2014-08-28,0.000100000001490116,192.17,0,0.000100000001490116
"1111",2014-08-29,0.000150000002235174,192.17,0,0.000150000002235174
"1112",2014-09-02,0.000900000025828679,192.17,0,0.000900000025828679
"1113",2014-09-03,0.000266666665673256,192.17,0,0.000266666665673256
"1114",2014-09-04,0.000333333345750968,192.17,0,0.000333333345750968
"1115",2014-09-05,0.000899999998509884,192.17,0,0.000899999998509884
